NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_RESPONSE_TO_OZONE	6		Rejected!	
GOBP_RESPONSE_TO_IONIZING_RADIATION	143	134		
GOBP_MAINTENANCE_OF_DNA_METHYLATION	7		Rejected!	
GOBP_RESPONSE_TO_UV_B	16		Rejected!	
GOBP_RESPONSE_TO_UV_C	14		Rejected!	
GOBP_RESPONSE_TO_LITHIUM_ION	22	16		
GOBP_VASCULAR_TRANSPORT	87	71		
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_TRANSMEMBRANE_ELECTROCHEMICAL_GRADIENT	9		Rejected!	
GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	547	479		
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	58	53		
GOBP_MULTICELLULAR_ORGANISM_AGING	42	30		
GOBP_RESPONSE_TO_SELENIUM_ION	12		Rejected!	
GOBP_DETOXIFICATION_OF_COPPER_ION	15		Rejected!	
GOBP_HEAT_ACCLIMATION	6		Rejected!	
GOBP_RESPONSE_TO_LEAD_ION	20	17		
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	20	15		
GOBP_MEMBRANE_INVAGINATION	137	78		
GOBP_RESPONSE_TO_GAMMA_RADIATION	56	52		
GOBP_REGULATION_OF_ANION_CHANNEL_ACTIVITY	9		Rejected!	
GOBP_COP9_SIGNALOSOME_ASSEMBLY	5		Rejected!	
GOBP_HISTONE_MONOUBIQUITINATION	29	29		
GOBP_FATTY_ACID_OMEGA_OXIDATION	6		Rejected!	
GOBP_RESPONSE_TO_ACIDIC_PH	29	19		
GOBP_HISTONE_H3_K36_METHYLATION	15		Rejected!	
GOBP_REGULATION_OF_CELL_FATE_COMMITMENT	29	19		
GOBP_NEGATIVE_REGULATION_OF_CELL_FATE_COMMITMENT	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_FATE_COMMITMENT	12		Rejected!	
GOBP_CENTRIOLE_CENTRIOLE_COHESION	14		Rejected!	
GOBP_EXIT_FROM_MITOSIS	30	27		
GOBP_NEGATIVE_REGULATION_OF_HEART_RATE	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEART_RATE	27	18		
GOBP_MESENCHYMAL_CELL_PROLIFERATION	41	34		
GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	29	27		
GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	260	162		
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	173	113		
GOBP_REGULATION_OF_GASTRULATION	17		Rejected!	
GOBP_INTERCELLULAR_TRANSPORT	9		Rejected!	
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	494	461		
GOBP_RNA_SECONDARY_STRUCTURE_UNWINDING	8		Rejected!	
GOBP_REGULATION_OF_AUTOPHAGY	339	310		
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY	87	73		
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	136	126		
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	68	49		
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	56	41		
GOBP_NEGATIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	8		Rejected!	
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	103	66		
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	54	34		
GOBP_REGULATION_OF_TRANSPOSITION	27	18		
GOBP_REGULATION_OF_ACTIVATION_OF_JANUS_KINASE_ACTIVITY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTIVATION_OF_JANUS_KINASE_ACTIVITY	7		Rejected!	
GOBP_REGULATION_OF_PLATELET_ACTIVATION	48	35		
GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION	19	15		
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	887		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	442	374		
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	688		Rejected!	
GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS	132	102		
GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS	17	16		
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	70	66		
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PLATELET_ACTIVATION	9		Rejected!	
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	63	31		
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	29	24		
GOBP_MIRNA_METABOLIC_PROCESS	27	25		
GOBP_MIRNA_CATABOLIC_PROCESS	12		Rejected!	
GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	41	35		
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	28	24		
GOBP_NEGATIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	6		Rejected!	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	231	143		
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	132	92		
GOBP_REGULATION_OF_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY	7		Rejected!	
GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	1078	485		
GOBP_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION	9		Rejected!	
GOBP_PROGRAMMED_CELL_DEATH_INVOLVED_IN_CELL_DEVELOPMENT	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SCHWANN_CELL_PROLIFERATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	1147		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	1530		Rejected!	
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	291	194		
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	112	57		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	175	128		
GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_FUSION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	487	429		
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	351	306		
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	23	19		
GOBP_POSITIVE_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	34	25		
GOBP_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS	49	27		
GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS	87	52		
GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	53	29		
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS	33	19		
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	17		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	31	16		
GOBP_ECTODERMAL_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE	32	28		
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	150	124		
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	56	41		
GOBP_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NOREPINEPHRINE_SECRETION	5		Rejected!	
GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS_VIA_LACTOSYLCERAMIDE	5		Rejected!	
GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	43	32		
GOBP_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	26	24		
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	5		Rejected!	
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	102	77		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	53	41		
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	40	29		
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	297	231		
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	180	134		
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	7		Rejected!	
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	9		Rejected!	
GOBP_PROTEIN_KINASE_A_SIGNALING	35	24		
GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING	11		Rejected!	
GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	32	24		
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	19		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	13		Rejected!	
GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	6		Rejected!	
GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	5		Rejected!	
GOBP_REGULATION_OF_CGMP_MEDIATED_SIGNALING	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING	6		Rejected!	
GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION	6		Rejected!	
GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	27	23		
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	18	17		
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	7		Rejected!	
GOBP_FIBROBLAST_MIGRATION	47	45		
GOBP_REGULATION_OF_FIBROBLAST_MIGRATION	35	33		
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_MIGRATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	33	28		
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	21		Rejected!	
GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	96	84		
GOBP_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	79	69		
GOBP_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	13		Rejected!	
GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS	6		Rejected!	
GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	44	31		
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	28	19		
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	19	15		
GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	57	47		
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	28	19		
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_PRIMING	8		Rejected!	
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	217	176		
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	122	101		
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	66	49		
GOBP_BRADYKININ_CATABOLIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_HORMONE_LEVELS	499	376		
GOBP_T_CELL_CHEMOTAXIS	28	16		
GOBP_REGULATION_OF_T_CELL_CHEMOTAXIS	17		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	143	130		
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	72	64		
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	48	42		
GOBP_NEGATIVE_REGULATION_OF_CENTROSOME_DUPLICATION	12		Rejected!	
GOBP_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	78	61		
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	44	34		
GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	22	17		
GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION	48	31		
GOBP_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	17		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	17		Rejected!	
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	81	79		
GOBP_REGULATION_OF_PROTEIN_ADP_RIBOSYLATION	9		Rejected!	
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	37	28		
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION	15		Rejected!	
GOBP_RETINA_LAYER_FORMATION	25	16		
GOBP_REGULATION_OF_CHROMATIN_ASSEMBLY	31	29		
GOBP_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	49	35		
GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	22	18		
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_CHOLESTEROL_ESTERIFICATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_ESTERIFICATION	9		Rejected!	
GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX	52	30		
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	27	21		
GOBP_LIPID_LOCALIZATION	469	366		
GOBP_CHOLESTEROL_STORAGE	21	17		
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION	22	15		
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	26	19		
GOBP_REGULATION_OF_LIPID_STORAGE	55	43		
GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE	27	20		
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_STORAGE	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE	22	17		
GOBP_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	23		Rejected!	
GOBP_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	9		Rejected!	
GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING	6		Rejected!	
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	123	104		
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	42	33		
GOBP_REGULATION_OF_ISOMERASE_ACTIVITY	8		Rejected!	
GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	11		Rejected!	
GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	16		Rejected!	
GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY	84	77		
GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY	36	34		
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY	37	35		
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	112	75		
GOBP_MACROPHAGE_CYTOKINE_PRODUCTION	17	17		
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION	5		Rejected!	
GOBP_REGULATION_OF_NECROTIC_CELL_DEATH	47	33		
GOBP_POSITIVE_REGULATION_OF_NECROTIC_CELL_DEATH	18		Rejected!	
GOBP_REGULATION_OF_CELL_DEATH	1643		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_DEATH	604	483		
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_COMPETITIVE_PROMOTER_BINDING	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	301	245		
GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	195	170		
GOBP_NEGATIVE_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_METAL_ION_TRANSPORT	403	284		
GOBP_MAGNESIUM_ION_HOMEOSTASIS	13		Rejected!	
GOBP_CELLULAR_MAGNESIUM_ION_HOMEOSTASIS	5		Rejected!	
GOBP_REGULATION_OF_GLUCAN_BIOSYNTHETIC_PROCESS	31	23		
GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT	6		Rejected!	
GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION	10		Rejected!	
GOBP_TRANSPORT_ALONG_MICROTUBULE	156	147		
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	431	340		
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	150	117		
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	136	112		
GOBP_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	8		Rejected!	
GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	34	16		
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	11		Rejected!	
GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	22		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	15		Rejected!	
GOBP_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY	5		Rejected!	
GOBP_UBIQUITIN_RECYCLING	12		Rejected!	
GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION	9		Rejected!	
GOBP_RESPONSE_TO_AUDITORY_STIMULUS	27	18		
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_BY_EIF2_ALPHA_PHOSPHORYLATION	10		Rejected!	
GOBP_PROGRAMMED_CELL_DEATH	1950		Rejected!	
GOBP_ASTROCYTE_DEVELOPMENT	43	31		
GOBP_OLIGODENDROCYTE_DEVELOPMENT	42	28		
GOBP_MICROGLIA_DIFFERENTIATION	6		Rejected!	
GOBP_GLIAL_CELL_PROLIFERATION	44	34		
GOBP_SCHWANN_CELL_PROLIFERATION	10		Rejected!	
GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_REGENERATION	9		Rejected!	
GOBP_REGULATION_OF_GLIOGENESIS	100	71		
GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS	41	27		
GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS	64	47		
GOBP_NEUROBLAST_DIFFERENTIATION	5		Rejected!	
GOBP_NEURAL_CREST_FORMATION	15		Rejected!	
GOBP_MESENCHYMAL_CELL_DEVELOPMENT	89	65		
GOBP_NEURAL_CREST_CELL_DIFFERENTIATION	96	71		
GOBP_NEURAL_CREST_CELL_FATE_COMMITMENT	6		Rejected!	
GOBP_SCHWANN_CELL_DIFFERENTIATION	37	34		
GOBP_REGULATION_OF_NEURON_MATURATION	8		Rejected!	
GOBP_SCHWANN_CELL_DEVELOPMENT	31	29		
GOBP_DOPAMINE_SECRETION	37	23		
GOBP_GLUTAMATE_SECRETION	25	18		
GOBP_REGULATION_OF_GLUTAMATE_SECRETION	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLUTAMATE_SECRETION	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GLUTAMATE_SECRETION	5		Rejected!	
GOBP_GAMMA_AMINOBUTYRIC_ACID_SECRETION	11		Rejected!	
GOBP_REGULATION_OF_GAMMA_AMINOBUTYRIC_ACID_SECRETION	8		Rejected!	
GOBP_REGULATION_OF_SEROTONIN_SECRETION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SEROTONIN_SECRETION	5		Rejected!	
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	144	104		
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	111	78		
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	79	53		
GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	901		Rejected!	
GOBP_RESPONSE_TO_ISOQUINOLINE_ALKALOID	28	19		
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	134	106		
GOBP_RESPONSE_TO_AMINE	43	31		
GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_ACTIVATION	8		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	5		Rejected!	
GOBP_SKELETAL_MUSCLE_ATROPHY	6		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	37	21		
GOBP_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	37	20		
GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY	71	42		
GOBP_POSITIVE_REGULATION_OF_MUSCLE_ADAPTATION	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_ADAPTATION	12		Rejected!	
GOBP_SMOOTH_MUSCLE_ADAPTATION	5		Rejected!	
GOBP_REGULATION_OF_SOMITOGENESIS	6		Rejected!	
GOBP_MUSCLE_CELL_MIGRATION	104	68		
GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION	16		Rejected!	
GOBP_TONIC_SMOOTH_MUSCLE_CONTRACTION	11		Rejected!	
GOBP_PHASIC_SMOOTH_MUSCLE_CONTRACTION	23		Rejected!	
GOBP_RESPONSE_TO_ACTIVITY	65	47		
GOBP_INTESTINE_SMOOTH_MUSCLE_CONTRACTION	7		Rejected!	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION	26	19		
GOBP_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION	11		Rejected!	
GOBP_URINARY_BLADDER_SMOOTH_MUSCLE_CONTRACTION	8		Rejected!	
GOBP_URINARY_TRACT_SMOOTH_MUSCLE_CONTRACTION	10		Rejected!	
GOBP_RESPONSE_TO_MUSCLE_ACTIVITY	21	18		
GOBP_RESPONSE_TO_INACTIVITY	12		Rejected!	
GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION	72	46		
GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION	15		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION	13		Rejected!	
GOBP_SKELETAL_MYOFIBRIL_ASSEMBLY	9		Rejected!	
GOBP_RESPONSE_TO_MUSCLE_INACTIVITY	9		Rejected!	
GOBP_RESPONSE_TO_STIMULUS_INVOLVED_IN_REGULATION_OF_MUSCLE_ADAPTATION	13		Rejected!	
GOBP_TRANSITION_BETWEEN_FAST_AND_SLOW_FIBER	9		Rejected!	
GOBP_STRIATED_MUSCLE_ADAPTATION	54	26		
